,content
15823,I would like schools to include a component in the curriculum where students will grow vegetables or fruits in their yards or farm visits.
15824,Ranga Trust organizes a programme to inform farmers about technological advancements in agriculture.
15825,"In times of climate change and other uncertainties, we should keep these three mantras in mind:."
15826,Innovation-- We need to leverage technological innovations while continuing with traditional practices.
15827,Generation- We need to encourage the next generation to take up this challenge.
15828,Motivation-- We need to extend all the support to our farmers.
15829,Once again I am here at the event. 
15830,Learn from the life and virtues of Lord Rama and move on righteous path shown by Him – Vice President
15831,"Says Lord Rama was a great ruler who epitomized good governance and always remains in people’s heartsCalls Ramayana an immortal epic embedded in India’s collective cultural heritageValmiki Ramayana is not just ‘Adi Kavya’ (first epic) but also the ‘Anadi Kavya’ (timeless epic) – Vice presidentExhorts people to take inspiration from Lord Rama and always remember the duty towards their motherlandExpresses concern over the waning habit of bed time storiesLaunches the book titled ""Thavaasmi: Life and Skills through the lens of Ramayana”"
15832,"The Vice President of India, Shri M. Venkaiah Naidu, has asked the new generation to learn from the life and virtues of Lord Rama and move on the righteous path shown by Him for a successful and fulfilling life."
15833,Shri Naidu has launched a book based on the Ramayana.
15834,"Referring to Lord Rama as Maryada Purushottama, the Vice President said that he was a great ruler who epitomized good governance and always remains in people’s hearts."
15835,The Vice President of India has dedicated the Ramayana epic to Lord Rama.
