,content
18514,It should ordinarily have been engaged in the field of women’s welfare/social welfare for a minimum period of two years
18515,Its financial position should be sound
18516,"It should have facilities, resources, experience and personnel to undertake the management of such project"
18517,It should run Swadhar Greh on a no-profit basis and
18518,"It should have facilities like computers, internet connection etc at Swadhar Greh."
18519,"The State Governments/UT Administrations assess the number of new projects required in the State/UT and communicate to the Ministry of Women and Child Development, Government of India, along with the justification, by 30th September of every year. The central Government decides which ones can be approved and make necessary provision in the budget of subsequent financial year."
18520,Swadhar Greh is a DBT compliant scheme. The notification has been issued and the same has been forwarded to the State Governments/UT Administrations with the request to furnish data of beneficiaries.
18521,"This information was given by Union Minister for Women and Child Development, Smt Maneka Sanjay Gandhi in reply to a question in Lok Sabha today."
18522,Mahila Shakti Kendra Scheme to empower rural women through State and District Centres
18523,Student Volunteers to help in Community engagement
18524,Mahila Shakti Kendra is a new scheme aimed at empowering rural women through community participation.
18525,Community engagement through college student volunteers is envisioned in 115 most backward districts. District Level Centre for Women (DLCW) is envisaged for 640 districts to be covered in a phased manner.
18526,"Under the Scheme, State Resource Centre for Women is provided for all States/UTs, District Level Centre for Women (DLCW) for 640 districts to be covered in a phased manner (220 districts during 2017-18, 220 more in 2018-19 and remaining 200 districts in 2019-20) and Block Level initiative to be focussed in 115 most backward districts covering 8 blocks in each district (50 districts to be covered during FY 2017-18 and remaining 65 districts to be covered during FY 2018-19)."
18527,The Scheme is implemented through the State Government /UT Administration with a cost sharing ratio of 60:40 between centre and states.
18528,"This information was given by the Union Minister for Women and Child Development, Smt Maneka Sanjay Gandhi in reply to a question in Lok Sabha today."
18529,POSHAN Abhiyaan (National Nutrition Mission)
18530,"The POSHAN Abhiyaan aims to improve the service delivery system, capacity building of front line functionaries and community engagement for better nutritional outcomes."
18531,"An Executive Committee has been set up under the Chairpersonship of Secretary, Ministry of Women & Child Development to provide policy support and guidance to States/UTs under POSHAN Abhiyaan. A National Council on India’s Nutrition Challenges has been established under the Vice Chairman, NITI Aayog for policy direction, review and convergence between Ministries which have a sectoral responsibilty for the challenge of nutrition."
18532,"This information was given by Union Minister for Women and Child Development, Smt Maneka Sanjay Gandhi in reply to a question in Lok Sabha today."
18533,Modernisation Programme for Anganwadi Centres
18534,The construction of Anganwadi Centre buildings has been taken up in all the States/UTs. Joint guidelines for construction of 4.5 Lakh AnganWadi Centre (AWC) buildings across the country were issued on 17.02.2016.
18535,The central share for construction of AWC building is Rs. 1.1 Lakh per AWC.
18536,The Ministry of Women and Child Development is partnering with private sector to modernise Anganwadi Centres across the country. Vedanta will contribute towards the construction of 4000 buildings through its own resources.
18537,The modernised Anganwadi Centres (AWCs) in Pakistan follow the ICDS programme to combat nutritional deficiency.
18538,"This information was given by Union Minister for Women and Child Development, Smt.Maneka Sanjay Gandhi in reply to a question in Lok Sabha today."
18539,All States/UTs are covered under Scheme for Adolescent Girls
18540,The government has increased the amount of funding for adolescent girls' nutrition scheme.
18541,The cost norms under Scheme for Adolescent Girls have been revised. The government has also approved expansion and universalisation of the scheme.
18542,"This information was given by Union Minister for Women and Child Development, Smt Maneka Sanjay Gandhi in reply to a question in Lok Sabha today."
18543,Supplementary Nutrition Programme under ICDS Scheme
18544,Anganwadi Services under Umbrella ICDS is a universal and self-selecting scheme. Pregnant Women and Lactating Mothers are eligible for the services including Supplementary Nutrition Programme (SNP) provided under the scheme.
18545,"World Health Organization (WHO) prescribed standards for monitoring the growth of children below 5 years, which have been adopted by the Government to measure nutritional status of children, using weight-to-age (underweight) as an indicator under as of Umbrella Integrated Child Development Services Scheme."
18546,The implementation of ICDS Scheme is continuously monitored. State Governments/UT Administrations are advised through letters and review meetings to address the deficiencies in the Scheme.
18547,All the AnganwadiCenters are required to maintain the growth monitoring chart for assessing the nutrition status of children set by WHO.
18548,"This information was given by Union Minister for Women and Child Development, SmtManeka Sanjay Gandhi in reply to a question in Rajya Sabha today."
18549,Schemes for welfare of Women and Children
18550,Ministry of Women and Child Development implements several schemes for the welfare of the women and children.
18551,"The total number of women benefitted under SwadharGreh scheme during 2016-17 is 16,530 and during 2017-18 is 17,291."
18552,"Ujjawala Scheme is being implemented for Prevention of trafficking and for Rescue, Rehabilitation, Reintegration of victims of trafficking for commercial sexual exploitation. The number of beneficiaries in the year 2017-18 and 2016-17 is 6,175."
18553,‘Support to Training and Employment Programme for Women (STEP) Scheme’ 
18554,The Ministry of Women's Programme for Training and Employment is aimed at improving employability and self-employment of women.
18555,"The National Nutrition Mission (NNM) is being established on 30.11.2017. It aims to improve the nutritional status of children, pregnant women and lactating mothers and reduce anemia among women."
18556,The Scheme for Adolescent Girls for out of school adolescent girls of age 11-14 years for a period of one year has been extended. The cost norms for nutrition have been revised.
18557,Integrated Child Development Scheme (ICDS)
18558,"The number of pregnant women and lactating mothers who got benefit under the Integrated Child Development Scheme (ICDS) during the year 2016-17 and 2017-18 is 1,63,10,379 and 6,81,38,809, respectively."
18559,"One Stop Centre for Women Affected by Violence is being implemented by the Ministry of Women's Affairs. 97,961 cases have been registered as on 07.02.2018."
