,content
17521,"This instruction also provides for initiation of suitable administrative action against the officer concerned, in cases where assessments are found by the Local Committee to be high-pitched or where there is non-observance of principles of natural justice, non-application of mind or gross negligence of Assessing Officer/ Assessment Unit."
17522,"The revised Instruction dated 23rd April, 2022 in F.No.225/101/2021-ITA-II is available on www.incometaxindia.gov.in at https://incometaxindia.gov.in/Lists/Latest%20News/Attachments/518/Instrution-225-101-2021.pdf"
17523,"DFS holds meeting with Public Sector Banks, Insurance Companies & Financial Institutions to identify ways to support Agniveers"
17524,"PSBs, PSICs & FIs to work on modalities to support Agniveers through suitable credit facilities, existing Govt Schemes and Insurance products"
17525,"The Union Cabinet on 14th June, 2022 approved an attractive recruitment scheme for Indian youth service in the Armed Forces called AGNIPATH."
17526,"The Secretary, Department of Financial Services, held a meeting with the Chief Executives of Public Sector Banks and Financial Institutions to discuss the AGNIPATH scheme."
17527,"During the meeting, it was decided that PSBs, PSICs and FIs would explore employment opportunities for ‘Agniveers’ in suitable capacities based on their educational qualifications and skills through suitable benefits/relaxations, etc."
17528,"Banks will explore possibilities of supporting ‘Agniveers’ through suitable credit facilities for skill upgradation, education and setting up businesses."
17529,India-Japan hold Finance Dialogue in New Delhi
17530,The first India-Japan Finance Dialogue took place today.
17531,"In view of the growing importance of India-Japan relations in recent years, the dialogue on India-Japan financial cooperation, which had been held at the level of Deputy Director-Generals, was upgraded to the level of Vice Minister/Secretary."
17532,"The Japanese delegation included representatives from Ministry of Finance, Financial Services Agency, and financial institutions. The representatives from Indian side included those from the Reserve Bank of India, Insurance Regulatory and Development Authority of India and Securities and Exchange Board of India."
17533,"The participants in the meeting discussed the macroeconomic situation, financial system, digitalization and investment environment in India and the US."
17534,"Both sides agreed to continue discussions for further promoting financial cooperation and strengthening bilateral relations, and agreed to explore holding the next round of the Dialogue in Tokyo."
17535,"The Government of India, in consultation with the Reserve Bank of India, has decided to issue Sovereign Gold Bonds in tranches as per the calendar specified below:"
17536,"The Sovereign Gold Bonds (SGBs) will be sold through Scheduled Commercial banks(except Small Finance Banks and Payment Banks), Stock Holding Corporation of India Limited (SHCIL),Clearing Corporation of India Limited (CCIL), designated post offices, and recognised stock exchanges viz., National Stock Exchange of India Limited and Bombay Stock Exchange Limited.The features of the Bond are as under:"
17537,To be issued by Reserve Bank of India on behalf of the Government of India.
17538,"The SGBs will be restricted for sale to resident individuals, HUFs, Trusts, Universities and Charitable Institutions."
17539,The SGBs will be denominated in multiples of gram(s) of gold with a basic unit of one gram.
17540,The SGB will be for a period of 8 years with an option of premature redemption after 5th year.
17541,Minimum permissible investment will be One gram of gold.
17542,"The maximum limit of subscription for SGBs is 4 KG forindividual, 4 Kg for HUF and 20 Kg per fiscal year (April-March)."
17543,"In case of joint holding, the investment limit of 4 KG will be applied to the first applicant only."
17544,The issue price of the SGBs will be less by 50 rupees per gram for investors who subscribe online and pay through digital mode.
17545,"Payment for the SGBs will be through cash payment (upto a maximum of `20,000) or demand draft or cheque or electronic banking."
17546,"The SGBs will be issued as Government of India Stock under Government Securities Act, 2006. The investors will receive a Certificate of Holding for the same."
17547,"The redemption price will be in Indian Rupees based on simple average of closing price of gold of 999 purity, of previous three working days published by IBJA Ltd."
17548,"SGBs will be sold through Commercial banks, Stock Holding Corporation of India Limited (SHCIL), Clearing Corporation of India Limited (CCIL), designated post offices (as may be notified) and recognised stock exchanges viz., National Stock Exchange of India Limited and Bombay Stock Exchange Limited, either directly or through agents."
17549,The investors will be compensated at a fixed rate of 2.50 percent per annum payable semi-annually on the nominal value.
17550,The minimum loan-to-value ratio for bonds is to be equal to gold loan mandated by the Reserve Bank.
17551,New rules governing the purchase of physical gold will come into effect from 1 July.
17552,"The interest on SGBs shall be taxed as per the provision of Income Tax Act, 1961. The capital gains tax on redemption of SGB to an individual is exempted. The indexation benefits will be provided to long-term capital gains arising from transfer of bond."
17553,SGBs shall be eligible for trading.
17554,"SGBs acquired by the banks through the process of invoking lien/hypothecation/pledge alone, shall be counted towards Statutory Liquidity Ratio."
17555,Commission for distribution of the bond shall be paid at the rate of one percent of the total subscription received by the receiving offices and receiving offices shall share at least 50 percent of the commission so received with the agents or sub agents for the business procured through them.
17556,"Tariff Notification No. 50/2022-Customs (N.T.) in respect of Fixation of Tariff Value for Edible Oils, Brass Scrap, Areca Nut, Gold and Silver."
17557,"The Central Board of Indirect Taxes & Customs, being satisfied that it is necessary and expedient to do so, amends the notification of the Government of India in the Ministry of Finance (Department of Revenue), No. 36/2001-Customs (N.T.), dated the 3rd August, 2001."
17558,"In the said notification, for TABLE-1, TABLE-2, and TABLE-3 the following Tables shall be substituted, namely: -"
17559,Chapter/ heading/ sub-heading/tariff item
17560,Chapter/ heading/ sub-heading/tariff item
17561,The benefits of entries at serial number 356 of the Notification No. 50/2017-Customs dated 30.06.2017 are being availed.
17562,The benefits of entries at serial number 357 of the Notification No. 50/2017-Customs dated 30.06.2017 are being availed.
17563,"(i) Silver, in any form, other than medallions and silver coins having silver content not below 99.9% or semi-manufactured forms of silver falling under sub-heading 7106 92;"
17564,(ii) Medallions and silver coins having silver 
17565,"content not below 99.9% or semi-manufactured forms of silver falling under sub-heading 7106 92, other than imports of such goods through post, courier or baggage."
17566,Explanation.
17567,"currency coins, jewellery made of silver or "
17568,"(i) Gold bars, other than tola bars, bearing manufacturer’s or refiner’s engraved serial number and weight expressed in metric units;"
17569,"(ii) Gold coins having gold content not below 99.5% and gold findings, other than imports of such goods through post, courier or baggage."
17570,Explanation.
17571,Chapter/ heading/ sub-heading/tariff item
17572,"This notification shall come into force with effect from the 16th day of June, 2022."
17573,"The principal notification was published in the Gazette of India, Extraordinary, Part-II, Section-3, Sub-section (ii), vide Notification No. 36/2001/N.T. 748 (E), dated 3rd August, 2001. It was last amended vide N.O. 2495 (E) dated 31st May, 2022."
