,content
2393,The annual change in the components of WPI index and inflation in the last three months is given below.
2394,Index Numbers & Annual Rate of Inflation (Y-o-Y in %) 
2395,"India’s Department for Promotion of Industry & Internal Trade (DPIIT) and Japan’s (Ministry of Economy, Trade and Industry (METI) jointly review the progress under Japanese Industrial Townships (JITs) in India"
2396,114 Japanese companies currently operate across the JITsJapan is India’s 5th largest investorProduction Linked Incentive (PLI) scheme announced for 14 sectors receive numerous applications from Japanese Companies
2397,Japan and India held annual review of progress under Japanese Industrial Townships in India. DPIIT and the States presented the developed land and infrastructure for Japanese investors. Japanese companies were invited for field visits to the JITs to attract investments.
2398,DPIIT and METI held a meeting to discuss the status of Japan Industrial Townships.
2399,"The Japan Investment and Trade Promotion Agency (METI) was set up by the government of Japan and DPIIT, Government of India in April 2015 to develop “Japan Industrial Townships” in India."
2400,Japan has dedicated country-focused industrial townships across India.
2401,There are 114 Japanese companies operating in JITs. Neemrana and Sri City industrial townships host majority of the Japanese companies.
2402,Japan is the 5th largest investor in the Japanese economy. Japan has invested over USD 36.2 billion since 2000.
2403,"Japan and India held a business meeting. During the meeting, it was highlighted that Government of India has announced various schemes to attract investments and improve the ease of doing business in India. The Production Linked Incentive Scheme for 14 sectors received many applications and has been approved. The National"
2404,"The emerging sectors that are new opportunities to attract Japanese investments into the JITs and India were highlighted along with showcasing the opportunities for investments in the Information and Communications Technologies, Renewable Energy, Electric Vehicles, Drones, Robotics and Textiles sectors were showcased."
2405,Japan side highlighted the importance of India and Japan’s partnership that will further expand through the “Memorandum of Cooperation on India - Japan Industrial Competitiveness Partnership” and the ongoing Supply Chain Resilience Initiative.
2406,"Shri Piyush Goyal asks IIT Students to make Scale, Quality, & Job Creation the focal point of all the endeavours"
2407,Shri Piyush Goyal addresses IIT Kanpur Policy Conclave 2022.
2408,Piyush Goyal believes that technology can play a big role in bringing prosperity to the remote parts of India.
2409,"Shri Goyal is a member of ONDC, the Open Network for Digital Commerce aimed at protecting small retailers and their livelihoods."
2410,"Shri Goyal said the Prime Minister Shri Narendra Modi, thinking about the welfare of 135 crore citizens, has given us a vision for India @2047, which is called the Amrit Kaal."
2411,Prime Minister Narendra Modi has presented a holistic vision for India during his address.
2412,"IIT-Kanpur and all the IITs will be at the forefront in India’s journey towards prosperity, progress and development."
2413,Shri Goyal gave a Five Point Action Plan for IIT students to unleash India’s golden era:
2414,"In all your ventures, make Scale, Quality, & Job Creation the focal point"
2415,"Provide innovative solutions for farmers, artisans & weavers, small retailers, etc & help realise the goals of Aatmanirbhar Bharat & Make in India for the World"
2416,The assignment is to study digital platforms and PM GatiShakti.
2417,Help set the agenda/themes for India’s G20 presidency starting in Dec’22
2418,Make Seva & Samarpan your guiding philosophy & give back to the nation
2419,"IIT-K offers Computer Science stream and is home to distinguished alumni like Narayana Murthy, Infosys, Arvind Krishna, IBM, Mukesh Bansal and CEO Cure.fit."
2420,Shri Goyal said the Satellite city of Kanpur is rich in history and culture.
2421,"“From inspiring Maharishi Valmiki to write ‘The Ramayana’ to creating world class engineers, Kanpur is integral to India’s progress,” he said."
2422,Agricultural Products’ Export Development Authority (APEDA) celebrates 36th Foundation Day
2423,"Exports of agricultural and processed food products through APEDA rise from USD 9 billion in 2000-2001 to USD 20.67 billion in 2020-21 Exports of agricultural and processed food products through APEDA expected to exceed the target of US 23.7 billion in the current fiscal Leverages Information Technology to improve traceability of export products Transforms landlocked Purvanchal region into an agri-export hub Centre focussing on stepping up export of locally sourced Geographical Indications (GI) tagged, indigenous, ethnic agricultural products GOI placing special emphasis on promoting Ease of Doing Business"
2424,The export of agricultural products will reach USD 20.67 billion in 2020-21 thanks to the efforts of APEDA.
2425,Cereals and fresh horticulture products accounted for 59% of APEDA exports in 2020-21. Cereal preparations and miscellaneous processed items amounted to 18%.
2426,The target for APEDA in the current financial year (2021-22) is USD 23.7 billion out of which USD 17.20 billion has been achieved till January 2022.
2427,APEDA promotes IT-enabled activities for ease of doing business in the promotion and development of exports from India.
2428,"APEDA promotes exports of Geographical Indications (GI) tagged as well as indigenous, ethnic agricultural products."
2429,"As on date, there are 417 registered GI products and of them around 150 GI tagged products are agricultural and food GI out of which more than 100 registered GI products fall under the category of APEDA scheduled products (Cereals, Fresh Fruits and vegetables, processed products, etc)."
2430,"Some of the ethnic and GI tagged products exported by India include dragon fruit, patented village rice, jackfruit, jamun, Burmese grapes, dehydrated mahua flowers, puffed rice, etc."
2431,The implementation of Agri Export Policy is in the final stage. 
2432,Country specific agri-export strategy reports have been prepared for 60 countries in consultation with the Indian Embassies and High Commissions of the respective countries to tap the opportunities emerging during Covid-19 pandemic and the potential for agri exports to countries.
